,Store,Dept,Date,Weekly_Sales,IsHoliday
41343,5,11,2012-06-15,9179.5,False
41344,5,11,2012-06-22,10065.83,False
41345,5,11,2012-06-29,13877.96,False
41346,5,11,2012-07-06,9031.4,False
41347,5,11,2012-07-13,7931.34,False
41348,5,11,2012-07-20,8420.73,False
41349,5,11,2012-07-27,7686.05,False
41350,5,11,2012-08-03,9724.86,False
41351,5,11,2012-08-10,7151.51,False
41352,5,11,2012-08-17,6882.57,False
41353,5,11,2012-08-24,6494.73,False
41354,5,11,2012-08-31,6478.56,False
41355,5,11,2012-09-07,7669.31,True
41356,5,11,2012-09-14,5438.52,False
41357,5,11,2012-09-21,6439.74,False
41358,5,11,2012-09-28,6069.23,False
41359,5,11,2012-10-05,5491.86,False
41360,5,11,2012-10-12,7170.27,False
41361,5,11,2012-10-19,6009.48,False
41362,5,11,2012-10-26,6741.12,False
41363,5,12,2010-02-05,2138.59,False
41364,5,12,2010-02-12,1942.46,True
41365,5,12,2010-02-19,2189.75,False
41366,5,12,2010-02-26,2294.15,False
41367,5,12,2010-03-05,2601.29,False
41368,5,12,2010-03-12,2674.13,False
41369,5,12,2010-03-19,2919.54,False
41370,5,12,2010-03-26,2180.81,False
41371,5,12,2010-04-02,2863.53,False
41372,5,12,2010-04-09,2057.45,False
41373,5,12,2010-04-16,2534.55,False
41374,5,12,2010-04-23,2438.99,False
41375,5,12,2010-04-30,2646.18,False
41376,5,12,2010-05-07,2574.26,False
41377,5,12,2010-05-14,2204.59,False
41378,5,12,2010-05-21,2394.02,False
41379,5,12,2010-05-28,2864.73,False
41380,5,12,2010-06-04,2982.51,False
41381,5,12,2010-06-11,2437.56,False
41382,5,12,2010-06-18,2868.22,False
41383,5,12,2010-06-25,2766.56,False
41384,5,12,2010-07-02,2232.71,False
41385,5,12,2010-07-09,2226.75,False
41386,5,12,2010-07-16,2339.97,False
41387,5,12,2010-07-23,2950.02,False
41388,5,12,2010-07-30,2639.53,False
41389,5,12,2010-08-06,2930.93,False
41390,5,12,2010-08-13,2339.13,False
41391,5,12,2010-08-20,2385.15,False
41392,5,12,2010-08-27,2605.27,False
41393,5,12,2010-09-03,2604.2,False
41394,5,12,2010-09-10,2661.99,True
41395,5,12,2010-09-17,2402.43,False
41396,5,12,2010-09-24,2047.0,False
41397,5,12,2010-10-01,2583.73,False
41398,5,12,2010-10-08,2859.01,False
41399,5,12,2010-10-15,2747.93,False
41400,5,12,2010-10-22,2638.78,False
41401,5,12,2010-10-29,2912.7,False
41402,5,12,2010-11-05,2789.93,False
41403,5,12,2010-11-12,2582.66,False
41404,5,12,2010-11-19,2166.67,False
41405,5,12,2010-11-26,2125.95,True
41406,5,12,2010-12-03,2084.43,False
41407,5,12,2010-12-10,1939.33,False
41408,5,12,2010-12-17,2210.26,False
41409,5,12,2010-12-24,1984.0,False
41410,5,12,2010-12-31,1769.04,True
41411,5,12,2011-01-07,1843.32,False
41412,5,12,2011-01-14,1654.5,False
41413,5,12,2011-01-21,1771.72,False
41414,5,12,2011-01-28,1719.79,False
41415,5,12,2011-02-04,1826.82,False
41416,5,12,2011-02-11,1773.09,True
41417,5,12,2011-02-18,2156.95,False
41418,5,12,2011-02-25,1956.91,False
41419,5,12,2011-03-04,2214.32,False
41420,5,12,2011-03-11,1989.59,False
41421,5,12,2011-03-18,2378.44,False
41422,5,12,2011-03-25,2451.66,False
41423,5,12,2011-04-01,2174.23,False
41424,5,12,2011-04-08,2545.5,False
41425,5,12,2011-04-15,2557.66,False
41426,5,12,2011-04-22,2707.49,False
41427,5,12,2011-04-29,2311.05,False
41428,5,12,2011-05-06,2666.64,False
41429,5,12,2011-05-13,2460.41,False
41430,5,12,2011-05-20,2735.23,False
41431,5,12,2011-05-27,2355.07,False
41432,5,12,2011-06-03,2754.28,False
41433,5,12,2011-06-10,3208.16,False
41434,5,12,2011-06-17,2743.94,False
41435,5,12,2011-06-24,2938.66,False
41436,5,12,2011-07-01,2603.81,False
41437,5,12,2011-07-08,3193.26,False
41438,5,12,2011-07-15,2569.69,False
41439,5,12,2011-07-22,2612.44,False
41440,5,12,2011-07-29,3098.95,False
41441,5,12,2011-08-05,2957.57,False
41442,5,12,2011-08-12,2683.22,False
41443,5,12,2011-08-19,2248.94,False
41444,5,12,2011-08-26,2531.15,False
41445,5,12,2011-09-02,2464.15,False
41446,5,12,2011-09-09,2445.2,True
41447,5,12,2011-09-16,2025.2,False
41448,5,12,2011-09-23,1966.57,False
41449,5,12,2011-09-30,2670.35,False
41450,5,12,2011-10-07,2606.88,False
41451,5,12,2011-10-14,2341.17,False
41452,5,12,2011-10-21,2246.47,False
41453,5,12,2011-10-28,2608.51,False
41454,5,12,2011-11-04,2239.48,False
41455,5,12,2011-11-11,2933.65,False
41456,5,12,2011-11-18,2637.85,False
41457,5,12,2011-11-25,2560.9,True
41458,5,12,2011-12-02,2294.42,False
41459,5,12,2011-12-09,2136.1,False
41460,5,12,2011-12-16,2015.38,False
41461,5,12,2011-12-23,2248.97,False
41462,5,12,2011-12-30,2000.7,True
41463,5,12,2012-01-06,1976.75,False
41464,5,12,2012-01-13,1880.02,False
41465,5,12,2012-01-20,1975.01,False
41466,5,12,2012-01-27,2449.56,False
41467,5,12,2012-02-03,2316.86,False
41468,5,12,2012-02-10,2006.76,True
41469,5,12,2012-02-17,2108.58,False
41470,5,12,2012-02-24,1837.11,False
41471,5,12,2012-03-02,2274.64,False
41472,5,12,2012-03-09,2403.93,False
41473,5,12,2012-03-16,3133.18,False
41474,5,12,2012-03-23,3090.85,False
41475,5,12,2012-03-30,2754.48,False
41476,5,12,2012-04-06,3246.28,False
41477,5,12,2012-04-13,2765.93,False
41478,5,12,2012-04-20,3333.9,False
41479,5,12,2012-04-27,2605.06,False
41480,5,12,2012-05-04,3432.82,False
41481,5,12,2012-05-11,2873.72,False
41482,5,12,2012-05-18,2467.45,False
41483,5,12,2012-05-25,3588.67,False
41484,5,12,2012-06-01,3365.91,False
41485,5,12,2012-06-08,3271.97,False
41486,5,12,2012-06-15,3002.31,False
41487,5,12,2012-06-22,2730.72,False
41488,5,12,2012-06-29,2499.2,False
41489,5,12,2012-07-06,3387.57,False
41490,5,12,2012-07-13,2387.78,False
41491,5,12,2012-07-20,2545.96,False
41492,5,12,2012-07-27,2948.58,False
41493,5,12,2012-08-03,3170.13,False
41494,5,12,2012-08-10,3010.42,False
41495,5,12,2012-08-17,3010.34,False
41496,5,12,2012-08-24,2868.21,False
41497,5,12,2012-08-31,2687.18,False
41498,5,12,2012-09-07,2557.03,True
41499,5,12,2012-09-14,2553.79,False
41500,5,12,2012-09-21,2868.99,False
41501,5,12,2012-09-28,2975.94,False
41502,5,12,2012-10-05,2126.94,False
41503,5,12,2012-10-12,2377.21,False
41504,5,12,2012-10-19,2396.43,False
41505,5,12,2012-10-26,3260.71,False
41506,5,13,2010-02-05,11468.24,False
41507,5,13,2010-02-12,10153.08,True
41508,5,13,2010-02-19,10754.05,False
41509,5,13,2010-02-26,9922.82,False
41510,5,13,2010-03-05,11615.79,False
41511,5,13,2010-03-12,10599.28,False
41512,5,13,2010-03-19,10511.17,False
41513,5,13,2010-03-26,10435.46,False
41514,5,13,2010-04-02,12187.33,False
41515,5,13,2010-04-09,11332.06,False
41516,5,13,2010-04-16,12093.72,False
41517,5,13,2010-04-23,11080.76,False
41518,5,13,2010-04-30,11120.73,False
41519,5,13,2010-05-07,12892.04,False
41520,5,13,2010-05-14,10482.8,False
41521,5,13,2010-05-21,12420.08,False
41522,5,13,2010-05-28,11329.75,False
41523,5,13,2010-06-04,13675.62,False
41524,5,13,2010-06-11,10954.94,False
41525,5,13,2010-06-18,11835.7,False
41526,5,13,2010-06-25,10996.16,False
41527,5,13,2010-07-02,11805.9,False
41528,5,13,2010-07-09,12127.5,False
41529,5,13,2010-07-16,10949.64,False
41530,5,13,2010-07-23,11295.21,False
41531,5,13,2010-07-30,11362.49,False
41532,5,13,2010-08-06,13004.88,False
41533,5,13,2010-08-13,11186.95,False
41534,5,13,2010-08-20,11424.72,False
41535,5,13,2010-08-27,11790.76,False
41536,5,13,2010-09-03,13125.65,False
41537,5,13,2010-09-10,11788.56,True
41538,5,13,2010-09-17,11980.98,False
41539,5,13,2010-09-24,11043.87,False
41540,5,13,2010-10-01,11668.41,False
41541,5,13,2010-10-08,11106.33,False
41542,5,13,2010-10-15,11132.38,False
41543,5,13,2010-10-22,11380.9,False
41544,5,13,2010-10-29,11352.97,False
41545,5,13,2010-11-05,12585.12,False
41546,5,13,2010-11-12,11516.1,False
41547,5,13,2010-11-19,11007.99,False
41548,5,13,2010-11-26,10737.35,True
41549,5,13,2010-12-03,10632.91,False
41550,5,13,2010-12-10,10179.96,False
41551,5,13,2010-12-17,10128.93,False
41552,5,13,2010-12-24,10392.16,False
41553,5,13,2010-12-31,11081.64,True
41554,5,13,2011-01-07,11119.43,False
41555,5,13,2011-01-14,10180.59,False
41556,5,13,2011-01-21,10664.27,False
41557,5,13,2011-01-28,10347.47,False
41558,5,13,2011-02-04,10864.34,False
41559,5,13,2011-02-11,10402.12,True
41560,5,13,2011-02-18,10788.53,False
41561,5,13,2011-02-25,10446.21,False
41562,5,13,2011-03-04,12039.93,False
41563,5,13,2011-03-11,10424.66,False
41564,5,13,2011-03-18,11127.81,False
41565,5,13,2011-03-25,10741.67,False
41566,5,13,2011-04-01,11265.32,False
41567,5,13,2011-04-08,11252.54,False
41568,5,13,2011-04-15,11462.38,False
41569,5,13,2011-04-22,10976.1,False
41570,5,13,2011-04-29,11008.29,False
41571,5,13,2011-05-06,11341.78,False
41572,5,13,2011-05-13,11097.61,False
41573,5,13,2011-05-20,11057.75,False
41574,5,13,2011-05-27,11484.49,False
41575,5,13,2011-06-03,12444.98,False
41576,5,13,2011-06-10,10965.13,False
41577,5,13,2011-06-17,10537.44,False
41578,5,13,2011-06-24,10904.67,False
41579,5,13,2011-07-01,11780.4,False
41580,5,13,2011-07-08,10790.09,False
41581,5,13,2011-07-15,10638.27,False
41582,5,13,2011-07-22,10957.7,False
41583,5,13,2011-07-29,10145.52,False
41584,5,13,2011-08-05,11195.54,False
41585,5,13,2011-08-12,10642.79,False
41586,5,13,2011-08-19,10599.92,False
41587,5,13,2011-08-26,10386.89,False
41588,5,13,2011-09-02,11127.2,False
41589,5,13,2011-09-09,10986.49,True
41590,5,13,2011-09-16,10446.48,False
41591,5,13,2011-09-23,10443.83,False
41592,5,13,2011-09-30,11145.68,False
41593,5,13,2011-10-07,12293.55,False
41594,5,13,2011-10-14,10417.47,False
41595,5,13,2011-10-21,10457.87,False
41596,5,13,2011-10-28,10497.97,False
41597,5,13,2011-11-04,11682.98,False
41598,5,13,2011-11-11,11214.02,False
41599,5,13,2011-11-18,11480.82,False
41600,5,13,2011-11-25,10572.13,True
41601,5,13,2011-12-02,11158.5,False
41602,5,13,2011-12-09,9503.51,False
41603,5,13,2011-12-16,10992.63,False
41604,5,13,2011-12-23,10931.78,False
41605,5,13,2011-12-30,11321.38,True
41606,5,13,2012-01-06,11674.76,False
41607,5,13,2012-01-13,10991.0,False
41608,5,13,2012-01-20,10496.62,False
41609,5,13,2012-01-27,10529.95,False
41610,5,13,2012-02-03,12018.5,False
41611,5,13,2012-02-10,11585.05,True
41612,5,13,2012-02-17,10348.22,False
41613,5,13,2012-02-24,11655.22,False
41614,5,13,2012-03-02,12042.37,False
41615,5,13,2012-03-09,12576.85,False
41616,5,13,2012-03-16,12075.98,False
41617,5,13,2012-03-23,11362.17,False
41618,5,13,2012-03-30,11087.64,False
41619,5,13,2012-04-06,12445.04,False
41620,5,13,2012-04-13,10523.28,False
41621,5,13,2012-04-20,11794.82,False
41622,5,13,2012-04-27,11429.65,False
41623,5,13,2012-05-04,12578.06,False
41624,5,13,2012-05-11,10887.58,False
41625,5,13,2012-05-18,10840.71,False
41626,5,13,2012-05-25,11479.65,False
41627,5,13,2012-06-01,11659.31,False
41628,5,13,2012-06-08,12379.45,False
41629,5,13,2012-06-15,11564.96,False
41630,5,13,2012-06-22,11296.97,False
41631,5,13,2012-06-29,11492.99,False
41632,5,13,2012-07-06,12591.74,False
41633,5,13,2012-07-13,10564.59,False
41634,5,13,2012-07-20,10646.28,False
41635,5,13,2012-07-27,11392.96,False
41636,5,13,2012-08-03,11701.49,False
41637,5,13,2012-08-10,11179.41,False
41638,5,13,2012-08-17,11424.38,False
41639,5,13,2012-08-24,11563.63,False
41640,5,13,2012-08-31,12159.08,False
41641,5,13,2012-09-07,12573.02,True
41642,5,13,2012-09-14,10496.12,False
41643,5,13,2012-09-21,12004.23,False
41644,5,13,2012-09-28,11141.43,False
41645,5,13,2012-10-05,11768.2,False
41646,5,13,2012-10-12,11319.05,False
41647,5,13,2012-10-19,10642.62,False
41648,5,13,2012-10-26,11306.03,False
41649,5,14,2010-02-05,3327.63,False
41650,5,14,2010-02-12,3208.93,True
41651,5,14,2010-02-19,3865.93,False
41652,5,14,2010-02-26,3875.23,False
41653,5,14,2010-03-05,3840.03,False
41654,5,14,2010-03-12,4357.59,False
41655,5,14,2010-03-19,3711.01,False
41656,5,14,2010-03-26,2749.32,False
41657,5,14,2010-04-02,2564.52,False
41658,5,14,2010-04-09,3318.72,False
41659,5,14,2010-04-16,3615.69,False
41660,5,14,2010-04-23,3230.84,False
41661,5,14,2010-04-30,3354.22,False
41662,5,14,2010-05-07,5578.26,False
41663,5,14,2010-05-14,4193.08,False
41664,5,14,2010-05-21,3856.31,False
41665,5,14,2010-05-28,3463.91,False
41666,5,14,2010-06-04,3935.28,False
41667,5,14,2010-06-11,2505.46,False
41668,5,14,2010-06-18,3585.29,False
41669,5,14,2010-06-25,3075.41,False
41670,5,14,2010-07-02,3754.79,False
41671,5,14,2010-07-09,3190.02,False
41672,5,14,2010-07-16,2688.95,False
41673,5,14,2010-07-23,2744.1,False
41674,5,14,2010-07-30,2918.75,False
41675,5,14,2010-08-06,3214.04,False
41676,5,14,2010-08-13,3504.56,False
41677,5,14,2010-08-20,3215.05,False
41678,5,14,2010-08-27,3579.15,False
41679,5,14,2010-09-03,3233.29,False
41680,5,14,2010-09-10,3217.09,True
41681,5,14,2010-09-17,2753.73,False
41682,5,14,2010-09-24,3785.22,False
41683,5,14,2010-10-01,3225.09,False
41684,5,14,2010-10-08,3426.57,False
41685,5,14,2010-10-15,2929.85,False
41686,5,14,2010-10-22,3192.2,False
41687,5,14,2010-10-29,2731.76,False
41688,5,14,2010-11-05,3225.44,False
41689,5,14,2010-11-12,4706.4,False
41690,5,14,2010-11-19,4689.84,False
41691,5,14,2010-11-26,11903.11,True
41692,5,14,2010-12-03,4243.62,False
41693,5,14,2010-12-10,5240.89,False
41694,5,14,2010-12-17,6419.62,False
41695,5,14,2010-12-24,12954.06,False
41696,5,14,2010-12-31,5616.38,True
41697,5,14,2011-01-07,3543.86,False
41698,5,14,2011-01-14,3076.45,False
41699,5,14,2011-01-21,2844.77,False
41700,5,14,2011-01-28,4268.35,False
41701,5,14,2011-02-04,4079.71,False
41702,5,14,2011-02-11,4297.95,True
41703,5,14,2011-02-18,3968.09,False
41704,5,14,2011-02-25,3489.12,False
41705,5,14,2011-03-04,3779.78,False
41706,5,14,2011-03-11,4887.03,False
41707,5,14,2011-03-18,4132.88,False
41708,5,14,2011-03-25,3200.48,False
41709,5,14,2011-04-01,2729.54,False
41710,5,14,2011-04-08,3945.4,False
41711,5,14,2011-04-15,3286.5,False
41712,5,14,2011-04-22,4070.39,False
41713,5,14,2011-04-29,3232.26,False
41714,5,14,2011-05-06,3630.77,False
41715,5,14,2011-05-13,3195.36,False
41716,5,14,2011-05-20,3174.2,False
41717,5,14,2011-05-27,2734.28,False
41718,5,14,2011-06-03,2860.81,False
41719,5,14,2011-06-10,2930.38,False
41720,5,14,2011-06-17,2708.4,False
41721,5,14,2011-06-24,3169.34,False
41722,5,14,2011-07-01,2837.26,False
41723,5,14,2011-07-08,2551.89,False
41724,5,14,2011-07-15,2336.57,False
41725,5,14,2011-07-22,2354.1,False
41726,5,14,2011-07-29,2563.61,False
41727,5,14,2011-08-05,3358.93,False
41728,5,14,2011-08-12,2553.09,False
41729,5,14,2011-08-19,2239.94,False
41730,5,14,2011-08-26,2859.8,False
41731,5,14,2011-09-02,2929.01,False
41732,5,14,2011-09-09,3155.77,True
41733,5,14,2011-09-16,2331.34,False
41734,5,14,2011-09-23,2702.02,False
41735,5,14,2011-09-30,3383.27,False
41736,5,14,2011-10-07,3044.5,False
41737,5,14,2011-10-14,3707.55,False
41738,5,14,2011-10-21,2801.19,False
41739,5,14,2011-10-28,3650.01,False
41740,5,14,2011-11-04,3470.46,False
41741,5,14,2011-11-11,3411.96,False
41742,5,14,2011-11-18,3938.75,False
41743,5,14,2011-11-25,14518.91,True
41744,5,14,2011-12-02,4764.06,False
41745,5,14,2011-12-09,4995.75,False
41746,5,14,2011-12-16,4355.95,False
41747,5,14,2011-12-23,9399.15,False
41748,5,14,2011-12-30,4767.07,True
41749,5,14,2012-01-06,2814.66,False
41750,5,14,2012-01-13,3246.93,False
41751,5,14,2012-01-20,3146.07,False
41752,5,14,2012-01-27,3333.47,False
41753,5,14,2012-02-03,3753.57,False
41754,5,14,2012-02-10,4866.33,True
41755,5,14,2012-02-17,3882.22,False
41756,5,14,2012-02-24,3557.63,False
41757,5,14,2012-03-02,3013.24,False
41758,5,14,2012-03-09,3788.31,False
41759,5,14,2012-03-16,4040.74,False
41760,5,14,2012-03-23,2928.73,False
41761,5,14,2012-03-30,2869.01,False
41762,5,14,2012-04-06,3752.94,False
41763,5,14,2012-04-13,3774.31,False
41764,5,14,2012-04-20,3126.51,False
41765,5,14,2012-04-27,3684.76,False
41766,5,14,2012-05-04,3627.63,False
41767,5,14,2012-05-11,3854.08,False
41768,5,14,2012-05-18,4547.26,False
41769,5,14,2012-05-25,3493.29,False
41770,5,14,2012-06-01,4190.03,False
41771,5,14,2012-06-08,3617.23,False
41772,5,14,2012-06-15,3716.87,False
41773,5,14,2012-06-22,3525.16,False
41774,5,14,2012-06-29,3938.8,False
41775,5,14,2012-07-06,3235.42,False
41776,5,14,2012-07-13,2914.66,False
41777,5,14,2012-07-20,2914.72,False
41778,5,14,2012-07-27,2634.67,False
41779,5,14,2012-08-03,2413.88,False
41780,5,14,2012-08-10,3058.59,False
41781,5,14,2012-08-17,2850.3,False
41782,5,14,2012-08-24,3526.03,False
41783,5,14,2012-08-31,3107.57,False
41784,5,14,2012-09-07,2942.45,True
41785,5,14,2012-09-14,2414.63,False
41786,5,14,2012-09-21,3713.02,False
41787,5,14,2012-09-28,2916.66,False
41788,5,14,2012-10-05,2963.73,False
41789,5,14,2012-10-12,2930.39,False
41790,5,14,2012-10-19,3258.89,False
41791,5,14,2012-10-26,3111.77,False
41792,5,16,2010-02-05,4545.64,False
41793,5,16,2010-02-12,6757.42,True
41794,5,16,2010-02-19,5245.2,False
41795,5,16,2010-02-26,5150.43,False
41796,5,16,2010-03-05,6921.65,False
41797,5,16,2010-03-12,9406.86,False
41798,5,16,2010-03-19,14971.19,False
41799,5,16,2010-03-26,9349.8,False
41800,5,16,2010-04-02,14932.86,False
41801,5,16,2010-04-09,15053.1,False
41802,5,16,2010-04-16,14729.31,False
41803,5,16,2010-04-23,14648.63,False
41804,5,16,2010-04-30,16542.24,False
41805,5,16,2010-05-07,14503.74,False
41806,5,16,2010-05-14,12768.48,False
41807,5,16,2010-05-21,10215.87,False
41808,5,16,2010-05-28,12622.86,False
41809,5,16,2010-06-04,12443.97,False
41810,5,16,2010-06-11,7800.92,False
41811,5,16,2010-06-18,11395.16,False
41812,5,16,2010-06-25,11102.18,False
41813,5,16,2010-07-02,9085.04,False
41814,5,16,2010-07-09,9466.55,False
41815,5,16,2010-07-16,8707.53,False
41816,5,16,2010-07-23,6565.8,False
41817,5,16,2010-07-30,7308.58,False
41818,5,16,2010-08-06,7266.96,False
41819,5,16,2010-08-13,6804.82,False
41820,5,16,2010-08-20,5373.38,False
41821,5,16,2010-08-27,5383.09,False
41822,5,16,2010-09-03,7037.72,False
41823,5,16,2010-09-10,5697.17,True
41824,5,16,2010-09-17,4250.87,False
41825,5,16,2010-09-24,4579.29,False
41826,5,16,2010-10-01,4301.12,False
41827,5,16,2010-10-08,4301.71,False
41828,5,16,2010-10-15,4862.6,False
41829,5,16,2010-10-22,3594.44,False
41830,5,16,2010-10-29,2881.48,False
41831,5,16,2010-11-05,2590.55,False
41832,5,16,2010-11-12,2456.69,False
41833,5,16,2010-11-19,3109.89,False
41834,5,16,2010-11-26,3647.67,True
41835,5,16,2010-12-03,2323.81,False
41836,5,16,2010-12-10,2256.17,False
41837,5,16,2010-12-17,1854.06,False
41838,5,16,2010-12-24,2757.51,False
41839,5,16,2010-12-31,1460.9,True
41840,5,16,2011-01-07,2051.89,False
41841,5,16,2011-01-14,2907.1,False
41842,5,16,2011-01-21,2321.84,False
41843,5,16,2011-01-28,2446.03,False
41844,5,16,2011-02-04,4450.12,False
41845,5,16,2011-02-11,3649.8,True
41846,5,16,2011-02-18,4118.01,False
41847,5,16,2011-02-25,6485.42,False
41848,5,16,2011-03-04,10954.01,False
41849,5,16,2011-03-11,7857.53,False
41850,5,16,2011-03-18,13789.8,False
41851,5,16,2011-03-25,15405.88,False
41852,5,16,2011-04-01,13830.45,False
41853,5,16,2011-04-08,15852.29,False
41854,5,16,2011-04-15,14260.7,False
41855,5,16,2011-04-22,15689.11,False
41856,5,16,2011-04-29,12927.82,False
41857,5,16,2011-05-06,10137.94,False
41858,5,16,2011-05-13,10716.33,False
41859,5,16,2011-05-20,9208.72,False
41860,5,16,2011-05-27,9779.06,False
41861,5,16,2011-06-03,12355.35,False
41862,5,16,2011-06-10,10381.87,False
41863,5,16,2011-06-17,10313.07,False
41864,5,16,2011-06-24,9831.17,False
41865,5,16,2011-07-01,9452.57,False
41866,5,16,2011-07-08,12446.75,False
41867,5,16,2011-07-15,7246.31,False
41868,5,16,2011-07-22,7385.74,False
41869,5,16,2011-07-29,6567.26,False
41870,5,16,2011-08-05,7887.74,False
41871,5,16,2011-08-12,6313.61,False
41872,5,16,2011-08-19,4996.53,False
41873,5,16,2011-08-26,5245.17,False
41874,5,16,2011-09-02,4721.38,False
41875,5,16,2011-09-09,5240.88,True
41876,5,16,2011-09-16,4631.36,False
41877,5,16,2011-09-23,4746.77,False
41878,5,16,2011-09-30,4255.13,False
41879,5,16,2011-10-07,4087.74,False
41880,5,16,2011-10-14,4884.48,False
41881,5,16,2011-10-21,2784.59,False
41882,5,16,2011-10-28,3699.05,False
41883,5,16,2011-11-04,3330.78,False
41884,5,16,2011-11-11,2352.12,False
41885,5,16,2011-11-18,2457.24,False
41886,5,16,2011-11-25,4110.51,True
41887,5,16,2011-12-02,2109.55,False
41888,5,16,2011-12-09,2146.45,False
41889,5,16,2011-12-16,1882.63,False
41890,5,16,2011-12-23,2412.58,False
41891,5,16,2011-12-30,2758.38,True
41892,5,16,2012-01-06,2738.72,False
41893,5,16,2012-01-13,2374.8,False
41894,5,16,2012-01-20,2953.97,False
41895,5,16,2012-01-27,3518.61,False
41896,5,16,2012-02-03,4613.39,False
41897,5,16,2012-02-10,3967.88,True
41898,5,16,2012-02-17,4772.68,False
41899,5,16,2012-02-24,7918.9,False
41900,5,16,2012-03-02,11463.98,False
41901,5,16,2012-03-09,13826.63,False
41902,5,16,2012-03-16,14726.93,False
41903,5,16,2012-03-23,15472.25,False
41904,5,16,2012-03-30,16400.42,False
41905,5,16,2012-04-06,21462.44,False
41906,5,16,2012-04-13,17686.1,False
41907,5,16,2012-04-20,14180.84,False
41908,5,16,2012-04-27,13010.08,False
41909,5,16,2012-05-04,15843.99,False
41910,5,16,2012-05-11,10700.05,False
41911,5,16,2012-05-18,11951.98,False
41912,5,16,2012-05-25,12076.16,False
41913,5,16,2012-06-01,13479.48,False
41914,5,16,2012-06-08,9980.4,False
41915,5,16,2012-06-15,10131.32,False
41916,5,16,2012-06-22,10197.39,False
41917,5,16,2012-06-29,9356.12,False
41918,5,16,2012-07-06,10331.1,False
41919,5,16,2012-07-13,6413.15,False
41920,5,16,2012-07-20,8195.86,False
41921,5,16,2012-07-27,8608.84,False
41922,5,16,2012-08-03,8702.29,False
41923,5,16,2012-08-10,7519.33,False
41924,5,16,2012-08-17,6715.97,False
41925,5,16,2012-08-24,3890.28,False
41926,5,16,2012-08-31,6444.95,False
41927,5,16,2012-09-07,7167.85,True
41928,5,16,2012-09-14,5308.28,False
41929,5,16,2012-09-21,4286.44,False
41930,5,16,2012-09-28,4426.62,False
41931,5,16,2012-10-05,4185.3,False
41932,5,16,2012-10-12,4498.61,False
41933,5,16,2012-10-19,4371.38,False
41934,5,16,2012-10-26,4832.89,False
41935,5,17,2010-02-05,2425.47,False
41936,5,17,2010-02-12,2172.53,True
41937,5,17,2010-02-19,2945.52,False
41938,5,17,2010-02-26,2917.04,False
41939,5,17,2010-03-05,3159.42,False
41940,5,17,2010-03-12,2993.38,False
41941,5,17,2010-03-19,2209.54,False
41942,5,17,2010-03-26,2284.5,False
41943,5,17,2010-04-02,2234.85,False
41944,5,17,2010-04-09,2154.59,False
41945,5,17,2010-04-16,2206.08,False
41946,5,17,2010-04-23,2164.62,False
41947,5,17,2010-04-30,2376.92,False
41948,5,17,2010-05-07,2408.46,False
41949,5,17,2010-05-14,2148.53,False
41950,5,17,2010-05-21,2354.11,False
41951,5,17,2010-05-28,1830.08,False
41952,5,17,2010-06-04,1994.59,False
41953,5,17,2010-06-11,1681.5,False
41954,5,17,2010-06-18,2104.99,False
41955,5,17,2010-06-25,2050.96,False
41956,5,17,2010-07-02,2007.14,False
41957,5,17,2010-07-09,1579.52,False
41958,5,17,2010-07-16,1570.58,False
41959,5,17,2010-07-23,2065.01,False
41960,5,17,2010-07-30,1577.72,False
41961,5,17,2010-08-06,1676.73,False
41962,5,17,2010-08-13,2333.98,False
41963,5,17,2010-08-20,2738.24,False
41964,5,17,2010-08-27,1688.49,False
41965,5,17,2010-09-03,1705.84,False
41966,5,17,2010-09-10,2448.44,True
41967,5,17,2010-09-17,1864.73,False
41968,5,17,2010-09-24,2103.48,False
41969,5,17,2010-10-01,2003.34,False
41970,5,17,2010-10-08,2323.3,False
41971,5,17,2010-10-15,1665.23,False
41972,5,17,2010-10-22,1415.19,False
41973,5,17,2010-10-29,2260.59,False
41974,5,17,2010-11-05,2336.4,False
41975,5,17,2010-11-12,2419.3,False
41976,5,17,2010-11-19,2969.99,False
41977,5,17,2010-11-26,3504.97,True
41978,5,17,2010-12-03,2750.07,False
41979,5,17,2010-12-10,2388.28,False
41980,5,17,2010-12-17,3355.88,False
41981,5,17,2010-12-24,5060.55,False
41982,5,17,2010-12-31,4018.18,True
41983,5,17,2011-01-07,2324.36,False
41984,5,17,2011-01-14,1918.5,False
41985,5,17,2011-01-21,1889.31,False
41986,5,17,2011-01-28,1771.92,False
41987,5,17,2011-02-04,1921.93,False
41988,5,17,2011-02-11,1782.5,True
41989,5,17,2011-02-18,3039.11,False
41990,5,17,2011-02-25,2300.83,False
41991,5,17,2011-03-04,3208.38,False
41992,5,17,2011-03-11,2298.75,False
41993,5,17,2011-03-18,2316.49,False
41994,5,17,2011-03-25,2538.87,False
41995,5,17,2011-04-01,1550.24,False
41996,5,17,2011-04-08,2566.23,False
41997,5,17,2011-04-15,1937.23,False
41998,5,17,2011-04-22,2419.58,False
41999,5,17,2011-04-29,2289.04,False
42000,5,17,2011-05-06,2161.84,False
42001,5,17,2011-05-13,2477.23,False
42002,5,17,2011-05-20,2396.21,False
42003,5,17,2011-05-27,1804.34,False
42004,5,17,2011-06-03,2176.43,False
42005,5,17,2011-06-10,2328.73,False
42006,5,17,2011-06-17,2139.2,False
42007,5,17,2011-06-24,2029.25,False
