Store,Date,Weekly_Sales
12,2011-06-03,970328.6799999998
12,2011-06-10,996937.9500000001
12,2011-06-17,986504.93
12,2011-06-24,997282.75
12,2011-07-01,961993.34
12,2011-07-08,943717.38
12,2011-07-15,936001.9799999999
12,2011-07-22,922231.92
12,2011-07-29,890547.07
12,2011-08-05,988712.5199999999
12,2011-08-12,955913.6799999999
12,2011-08-19,966817.24
12,2011-08-26,1017593.47
12,2011-09-02,1052051.45
12,2011-09-09,922850.5699999998
12,2011-09-16,889290.2299999999
12,2011-09-23,871692.74
12,2011-09-30,866401.4499999998
12,2011-10-07,951244.66
12,2011-10-14,927600.0099999999
12,2011-10-21,938604.58
12,2011-10-28,990926.3799999999
12,2011-11-04,1051944.79
12,2011-11-11,1095091.53
12,2011-11-18,970641.34
12,2011-11-25,1591920.42
12,2011-12-02,1071383.0999999996
12,2011-12-09,1189646.45
12,2011-12-16,1293404.1799999997
12,2011-12-23,1617612.0300000003
12,2011-12-30,1111638.07
12,2012-01-06,945823.6499999999
12,2012-01-13,865467.8600000001
12,2012-01-20,855922.64
12,2012-01-27,888203.69
12,2012-02-03,1058767.95
12,2012-02-10,1199330.8499999999
12,2012-02-17,1240048.8499999999
12,2012-02-24,1112034.72
12,2012-03-02,1147636.9599999997
12,2012-03-09,1113208.57
12,2012-03-16,1088498.52
12,2012-03-23,1045419.8700000001
12,2012-03-30,1025382.2199999999
12,2012-04-06,1128765.7099999997
12,2012-04-13,1083811.1900000002
12,2012-04-20,1006486.9600000001
12,2012-04-27,1004252.3800000001
12,2012-05-04,1073433.69
12,2012-05-11,1041995.22
12,2012-05-18,1020486.0499999999
12,2012-05-25,991514.2100000001
12,2012-06-01,981345.2000000001
12,2012-06-08,1086231.4700000002
12,2012-06-15,1019555.5099999999
12,2012-06-22,981386.2499999999
12,2012-06-29,943124.74
12,2012-07-06,1014898.78
12,2012-07-13,960312.75
12,2012-07-20,941550.3400000002
12,2012-07-27,916967.92
12,2012-08-03,958667.23
12,2012-08-10,984689.9
12,2012-08-17,1005003.1200000001
12,2012-08-24,1048101.39
12,2012-08-31,1061943.49
12,2012-09-07,955146.04
12,2012-09-14,885892.37
12,2012-09-21,922735.3700000001
12,2012-09-28,880415.67
12,2012-10-05,979825.9199999999
12,2012-10-12,934917.47
12,2012-10-19,960945.4299999999
12,2012-10-26,974697.6000000001
13,2010-02-05,1967220.5299999998
13,2010-02-12,2030933.46
13,2010-02-19,1970274.64
13,2010-02-26,1817850.3199999998
13,2010-03-05,1939980.4300000002
13,2010-03-12,1840686.9399999997
13,2010-03-19,1879794.89
13,2010-03-26,1882095.9800000002
13,2010-04-02,2142482.14
13,2010-04-09,1898321.3299999998
13,2010-04-16,1819660.44
13,2010-04-23,1909330.77
13,2010-04-30,1785823.3699999999
13,2010-05-07,2005478.4600000002
13,2010-05-14,1890273.44
13,2010-05-21,1853657.6
13,2010-05-28,1877358.8599999996
13,2010-06-04,2022705.2200000002
13,2010-06-11,2037880.9600000002
13,2010-06-18,2003435.31
13,2010-06-25,1970340.2499999998
13,2010-07-02,2018314.71
13,2010-07-09,1870843.9
13,2010-07-16,1932231.0500000003
13,2010-07-23,1907351.2000000002
13,2010-07-30,1817887.2300000002
13,2010-08-06,1969121.4500000002
13,2010-08-13,1877592.55
13,2010-08-20,1997397.6300000001
13,2010-08-27,1908278.27
13,2010-09-03,1911852.5799999998
13,2010-09-10,1772143.94
13,2010-09-17,1790279.74
13,2010-09-24,1705655.09
13,2010-10-01,1765584.48
13,2010-10-08,1871924.07
13,2010-10-15,1851431.06
13,2010-10-22,1796949.59
13,2010-10-29,1887895.07
13,2010-11-05,1854967.66
13,2010-11-12,1939964.6300000004
13,2010-11-19,1925393.91
13,2010-11-26,2766400.0500000003
13,2010-12-03,2083379.8900000001
13,2010-12-10,2461468.35
13,2010-12-17,2771646.81
13,2010-12-24,3595903.2
13,2010-12-31,1675292.0
13,2011-01-07,1744544.3900000001
13,2011-01-14,1682316.3099999998
13,2011-01-21,1770177.3699999999
13,2011-01-28,1633663.1199999999
13,2011-02-04,1848186.58
13,2011-02-11,1944438.9000000001
13,2011-02-18,2003480.59
13,2011-02-25,1831933.95
13,2011-03-04,1894960.68
13,2011-03-11,1852432.5800000003
13,2011-03-18,1852443.78
13,2011-03-25,1807545.43
13,2011-04-01,1864238.6400000001
13,2011-04-08,1887465.04
13,2011-04-15,1950994.0400000003
13,2011-04-22,2124316.34
13,2011-04-29,1895583.1199999999
13,2011-05-06,1986380.3999999997
13,2011-05-13,1958823.5599999998
13,2011-05-20,1860923.55
13,2011-05-27,1866369.9300000002
13,2011-06-03,1935593.87
13,2011-06-10,1997816.9800000002
13,2011-06-17,2086433.49
13,2011-06-24,2009163.0800000003
13,2011-07-01,2048035.7399999998
13,2011-07-08,2021699.38
13,2011-07-15,1956813.3099999996
13,2011-07-22,1987089.3599999999
13,2011-07-29,1880785.69
13,2011-08-05,2076231.8
13,2011-08-12,1970341.3800000001
13,2011-08-19,2090340.9799999997
13,2011-08-26,2035244.54
13,2011-09-02,1953628.82
13,2011-09-09,1872921.31
13,2011-09-16,1923223.8199999998
13,2011-09-23,1847430.9599999997
13,2011-09-30,1835662.6900000002
13,2011-10-07,2067232.56
13,2011-10-14,1929659.0699999998
13,2011-10-21,1973544.27
13,2011-10-28,1948733.81
13,2011-11-04,2036317.5400000003
13,2011-11-11,2111592.09
13,2011-11-18,2016323.5100000002
13,2011-11-25,2864170.61
13,2011-12-02,2051315.66
13,2011-12-09,2462779.0599999996
13,2011-12-16,2760346.71
13,2011-12-23,3556766.0300000003
13,2011-12-30,1969056.91
13,2012-01-06,1865752.78
13,2012-01-13,1794962.64
13,2012-01-20,1811606.21
13,2012-01-27,1733983.0899999999
13,2012-02-03,1927780.74
13,2012-02-10,2069284.57
13,2012-02-17,2214477.06
13,2012-02-24,1929768.0300000003
13,2012-03-02,1969742.76
13,2012-03-09,1986445.65
13,2012-03-16,2025582.6199999999
13,2012-03-23,1904421.7399999998
13,2012-03-30,1948982.7
13,2012-04-06,2271614.7600000002
13,2012-04-13,2057637.8599999999
13,2012-04-20,1955689.12
13,2012-04-27,1970121.65
13,2012-05-04,1995994.51
13,2012-05-11,2080764.17
13,2012-05-18,2131900.5500000003
13,2012-05-25,2043349.41
13,2012-06-01,2035431.39
13,2012-06-08,2182437.9
13,2012-06-15,2152229.11
13,2012-06-22,2094373.0
13,2012-06-29,2037663.7100000002
13,2012-07-06,2184980.35
13,2012-07-13,2002750.99
13,2012-07-20,2053089.3199999998
13,2012-07-27,1914430.53
13,2012-08-03,2044148.23
13,2012-08-10,2041019.92
13,2012-08-17,2095769.1800000002
13,2012-08-24,2059458.25
13,2012-08-31,2073855.4200000002
13,2012-09-07,2165796.31
13,2012-09-14,1919917.03
13,2012-09-21,1938379.6600000001
13,2012-09-28,1927664.11
13,2012-10-05,2041918.74
13,2012-10-12,1999079.44
13,2012-10-19,2018010.1500000001
13,2012-10-26,2035189.6600000001
14,2010-02-05,2623469.9500000007
14,2010-02-12,1704218.84
14,2010-02-19,2204556.6999999997
14,2010-02-26,2095591.63
14,2010-03-05,2237544.75
14,2010-03-12,2156035.06
14,2010-03-19,2066219.2999999998
14,2010-03-26,2050396.2699999998
14,2010-04-02,2495630.51
14,2010-04-09,2258781.28
14,2010-04-16,2121788.6100000003
14,2010-04-23,2138144.91
14,2010-04-30,2082355.1199999999
14,2010-05-07,2370116.5200000005
14,2010-05-14,2129771.13
14,2010-05-21,2108187.1
14,2010-05-28,2227152.16
14,2010-06-04,2363601.4699999997
14,2010-06-11,2249570.04
14,2010-06-18,2248645.5900000003
14,2010-06-25,2246179.9100000006
14,2010-07-02,2334788.4199999995
14,2010-07-09,2236209.1299999994
14,2010-07-16,2130287.27
14,2010-07-23,2044155.3899999997
14,2010-07-30,2054843.28
14,2010-08-06,2219813.5000000005
14,2010-08-13,2052984.8100000003
14,2010-08-20,2057138.31
14,2010-08-27,2020332.0699999996
14,2010-09-03,2182563.66
14,2010-09-10,2191767.76
14,2010-09-17,1953539.8499999999
14,2010-09-24,1879891.13
14,2010-10-01,1855703.6599999997
14,2010-10-08,2091663.2000000002
14,2010-10-15,1932162.63
14,2010-10-22,1936621.0899999999
14,2010-10-29,1984768.3399999994
14,2010-11-05,2078417.47
14,2010-11-12,2092189.06
14,2010-11-19,1968462.5800000003
14,2010-11-26,2921709.71
14,2010-12-03,2258489.6300000004
14,2010-12-10,2600519.26
14,2010-12-17,2762861.4099999997
14,2010-12-24,3818686.4499999993
14,2010-12-31,1623716.46
14,2011-01-07,1864746.0999999999
14,2011-01-14,1699095.9000000001
14,2011-01-21,1743188.8699999999
14,2011-01-28,1613718.3800000001
14,2011-02-04,1995891.87
14,2011-02-11,1980405.03
14,2011-02-18,2019031.6700000002
14,2011-02-25,1875708.88
14,2011-03-04,2041215.6099999996
14,2011-03-11,1931104.67
14,2011-03-18,1932491.42
14,2011-03-25,1879451.2299999997
14,2011-04-01,1869110.55
14,2011-04-08,2037798.8800000004
14,2011-04-15,1974960.8599999999
14,2011-04-22,2256461.3899999997
14,2011-04-29,1930617.6400000001
14,2011-05-06,2095599.9299999997
14,2011-05-13,2004330.3
14,2011-05-20,1959967.7999999998
14,2011-05-27,2080694.2400000002
14,2011-06-03,2079899.47
14,2011-06-10,2132446.0
14,2011-06-17,2082083.3399999996
14,2011-06-24,2069523.5200000003
14,2011-07-01,2074668.1899999995
14,2011-07-08,2063401.0599999998
14,2011-07-15,1953544.76
14,2011-07-22,1882070.8800000001
14,2011-07-29,1871021.0099999998
14,2011-08-05,2066020.6899999997
14,2011-08-12,1928773.82
14,2011-08-19,1896873.99
14,2011-08-26,2273470.62
14,2011-09-02,1750891.4700000002
14,2011-09-09,2202742.9
14,2011-09-16,1864637.89
14,2011-09-23,1871555.6400000001
14,2011-09-30,1809989.29
14,2011-10-07,2078796.76
14,2011-10-14,1890870.7500000002
14,2011-10-21,2009004.5899999999
14,2011-10-28,2056846.12
14,2011-11-04,2174056.71
14,2011-11-11,2081534.65
14,2011-11-18,1969360.72
14,2011-11-25,2685351.8099999996
14,2011-12-02,2143080.5700000003
14,2011-12-09,2470581.29
14,2011-12-16,2594363.09
14,2011-12-23,3369068.99
14,2011-12-30,1914148.8900000001
14,2012-01-06,1859144.9599999997
14,2012-01-13,1696248.27
14,2012-01-20,1789113.32
14,2012-01-27,1595362.27
14,2012-02-03,1877410.36
14,2012-02-10,2077256.2400000002
14,2012-02-17,2020550.99
14,2012-02-24,1875040.1600000001
14,2012-03-02,1926004.99
14,2012-03-09,2020839.3099999998
14,2012-03-16,1941040.5000000002
14,2012-03-23,1893447.7100000002
14,2012-03-30,1905033.0099999998
14,2012-04-06,2376022.26
14,2012-04-13,1912909.69
14,2012-04-20,1875686.44
14,2012-04-27,1784029.9499999997
14,2012-05-04,1949354.29
14,2012-05-11,1987531.0499999998
14,2012-05-18,1932233.17
14,2012-05-25,2030869.61
14,2012-06-01,2049485.49
14,2012-06-08,2099615.8800000004
14,2012-06-15,1905733.6799999997
14,2012-06-22,1660228.88
14,2012-06-29,1591835.02
14,2012-07-06,1862128.9500000004
14,2012-07-13,1544422.3500000003
14,2012-07-20,1553250.16
14,2012-07-27,1479514.66
14,2012-08-03,1656886.4600000002
14,2012-08-10,1648570.03
14,2012-08-17,1660433.3000000003
14,2012-08-24,1621841.3300000003
14,2012-08-31,1613342.19
14,2012-09-07,1904512.3399999999
14,2012-09-14,1554794.2200000002
14,2012-09-21,1565352.4599999997
14,2012-09-28,1522512.2
14,2012-10-05,1687592.1600000001
14,2012-10-12,1639585.6099999999
14,2012-10-19,1590274.72
14,2012-10-26,1704357.6199999999
15,2010-02-05,652122.44
15,2010-02-12,682447.1000000001
15,2010-02-19,660838.75
15,2010-02-26,564883.2
15,2010-03-05,605325.4300000002
15,2010-03-12,604173.5900000001
15,2010-03-19,593710.67
15,2010-03-26,592111.49
15,2010-04-02,718470.7100000001
15,2010-04-09,634605.77
15,2010-04-16,641208.65
15,2010-04-23,643097.6
15,2010-04-30,570791.11
15,2010-05-07,661348.88
15,2010-05-14,594385.2
15,2010-05-21,616598.1000000001
15,2010-05-28,744772.8800000001
15,2010-06-04,693192.4999999999
15,2010-06-11,619337.2899999999
15,2010-06-18,652329.5299999999
15,2010-06-25,672194.0300000001
15,2010-07-02,709337.1099999999
15,2010-07-09,691497.6200000001
15,2010-07-16,633203.6900000001
15,2010-07-23,598553.43
15,2010-07-30,619224.0599999999
15,2010-08-06,639651.24
15,2010-08-13,622437.08
15,2010-08-20,637090.4400000001
15,2010-08-27,649791.1500000001
15,2010-09-03,638647.21
15,2010-09-10,641965.2000000001
15,2010-09-17,583210.8699999999
15,2010-09-24,548542.4700000001
15,2010-10-01,566945.9499999998
15,2010-10-08,591603.79
15,2010-10-15,577011.26
15,2010-10-22,600395.73
15,2010-10-29,598301.5
15,2010-11-05,612987.6399999999
15,2010-11-12,619639.7399999999
15,2010-11-19,608200.8099999999
15,2010-11-26,1120018.9200000002
15,2010-12-03,754134.95
15,2010-12-10,847294.04
15,2010-12-17,983825.15
15,2010-12-24,1368318.1700000002
15,2010-12-31,543754.17
15,2011-01-07,509640.77
15,2011-01-14,479424.2
15,2011-01-21,487311.03
15,2011-01-28,481119.6
15,2011-02-04,556550.85
15,2011-02-11,582864.3500000001
15,2011-02-18,649993.5
15,2011-02-25,547564.0900000001
15,2011-03-04,573374.49
15,2011-03-11,537035.28
15,2011-03-18,551553.9900000001
15,2011-03-25,527389.2800000001
15,2011-04-01,542556.0500000002
15,2011-04-08,587370.8099999999
15,2011-04-15,607691.3600000001
15,2011-04-22,655318.26
15,2011-04-29,560764.41
15,2011-05-06,630522.6699999999
15,2011-05-13,630482.9099999999
15,2011-05-20,593941.8999999999
15,2011-05-27,636193.24
15,2011-06-03,695396.1900000001
15,2011-06-10,642679.81
15,2011-06-17,639928.85
15,2011-06-24,656594.95
15,2011-07-01,674669.1599999999
15,2011-07-08,635118.4799999999
15,2011-07-15,624114.5600000002
15,2011-07-22,607475.4400000001
15,2011-07-29,577511.0200000001
15,2011-08-05,607961.21
15,2011-08-12,590836.3700000001
15,2011-08-19,599488.9800000001
15,2011-08-26,605413.1699999998
15,2011-09-02,649159.6799999999
15,2011-09-09,607593.5100000001
15,2011-09-16,545052.34
15,2011-09-23,545570.86
15,2011-09-30,521297.30999999994
15,2011-10-07,579068.8799999999
15,2011-10-14,537300.94
15,2011-10-21,603318.89
15,2011-10-28,589842.69
15,2011-11-04,615121.7800000001
15,2011-11-11,618949.82
15,2011-11-18,597856.5100000001
15,2011-11-25,1066478.0999999999
15,2011-12-02,699028.6599999998
15,2011-12-09,764565.55
15,2011-12-16,870415.49
15,2011-12-23,1182691.8699999999
15,2011-12-30,603460.79
15,2012-01-06,516087.6500000001
15,2012-01-13,454183.42
15,2012-01-20,492721.85000000003
15,2012-01-27,466045.63
15,2012-02-03,523831.64
15,2012-02-10,628218.22
15,2012-02-17,598502.83
15,2012-02-24,561137.0599999998
15,2012-03-02,541292.6400000001
15,2012-03-09,545120.6699999999
15,2012-03-16,570611.2300000002
15,2012-03-23,565481.88
15,2012-03-30,557547.25
15,2012-04-06,659950.3600000001
15,2012-04-13,558585.1299999999
15,2012-04-20,534780.57
15,2012-04-27,527402.6200000001
15,2012-05-04,577868.38
15,2012-05-11,579539.9500000001
15,2012-05-18,600050.9800000001
15,2012-05-25,693780.4200000002
15,2012-06-01,663971.2599999999
15,2012-06-08,611390.67
15,2012-06-15,636737.65
15,2012-06-22,687085.6
15,2012-06-29,624099.4800000001
15,2012-07-06,678024.75
15,2012-07-13,591335.5
15,2012-07-20,592369.22
15,2012-07-27,571190.83
15,2012-08-03,590739.62
15,2012-08-10,590453.6299999999
15,2012-08-17,579738.2
15,2012-08-24,606210.7699999998
15,2012-08-31,610185.32
15,2012-09-07,587259.82
15,2012-09-14,527509.7599999999
15,2012-09-21,533161.64
15,2012-09-28,553901.97
15,2012-10-05,573498.6399999999
15,2012-10-12,551799.6300000001
15,2012-10-19,555652.77
15,2012-10-26,558473.5999999999
16,2010-02-05,477409.29999999993
16,2010-02-12,472044.28
16,2010-02-19,469868.69999999995
16,2010-02-26,443242.17
16,2010-03-05,444181.85000000003
16,2010-03-12,445393.74
16,2010-03-19,504307.35
16,2010-03-26,483177.2
16,2010-04-02,490503.68999999994
16,2010-04-09,424083.99
16,2010-04-16,436312.41000000003
16,2010-04-23,370230.94
16,2010-04-30,383550.93
16,2010-05-07,403217.22
16,2010-05-14,401770.9
16,2010-05-21,435300.51
16,2010-05-28,479430.0
16,2010-06-04,516295.81
16,2010-06-11,535587.31
16,2010-06-18,540149.85
16,2010-06-25,546554.96
16,2010-07-02,610641.4199999999
16,2010-07-09,614253.33
16,2010-07-16,586583.69
16,2010-07-23,588344.18
16,2010-07-30,562633.6699999999
16,2010-08-06,586936.45
16,2010-08-13,543757.97
16,2010-08-20,521516.96000000014
16,2010-08-27,581010.5200000001
16,2010-09-03,542087.8900000001
16,2010-09-10,537518.57
16,2010-09-17,522049.52
16,2010-09-24,511330.31999999995
16,2010-10-01,463977.54000000004
16,2010-10-08,442894.19999999995
16,2010-10-15,452169.28
16,2010-10-22,541216.92
16,2010-10-29,495022.51000000007
16,2010-11-05,446905.01999999996
16,2010-11-12,453632.76
16,2010-11-19,458634.68000000005
16,2010-11-26,651837.77
16,2010-12-03,512260.59
16,2010-12-10,570103.6400000001
16,2010-12-17,648652.01
16,2010-12-24,1004730.69
16,2010-12-31,575317.38
16,2011-01-07,573545.96
16,2011-01-14,470365.59
16,2011-01-21,462888.13
16,2011-01-28,448391.99
16,2011-02-04,479263.15
16,2011-02-11,466806.89
16,2011-02-18,491179.7899999999
16,2011-02-25,475201.63999999996
16,2011-03-04,484829.07
16,2011-03-11,457504.35000000003
16,2011-03-18,497373.49
16,2011-03-25,465279.68
16,2011-04-01,459756.11
16,2011-04-08,439276.5
16,2011-04-15,427855.24
16,2011-04-22,368600.0
16,2011-04-29,378100.30999999994
16,2011-05-06,423805.22000000003
16,2011-05-13,410406.95000000007
16,2011-05-20,435397.18999999994
16,2011-05-27,444718.68
16,2011-06-03,531080.3099999999
16,2011-06-10,600952.06
16,2011-06-17,581546.23
16,2011-06-24,569105.0299999999
16,2011-07-01,608737.56
16,2011-07-08,634634.6599999999
16,2011-07-15,586841.77
16,2011-07-22,581758.2200000001
16,2011-07-29,582381.95
16,2011-08-05,592981.3300000001
16,2011-08-12,563884.47
16,2011-08-19,554630.4199999999
16,2011-08-26,557312.0099999999
16,2011-09-02,580805.33
16,2011-09-09,574622.56
16,2011-09-16,539081.09
16,2011-09-23,504856.97
16,2011-09-30,450075.30999999994
16,2011-10-07,482926.93000000005
16,2011-10-14,498241.06
16,2011-10-21,560104.16
16,2011-10-28,505918.21
16,2011-11-04,511059.94999999995
16,2011-11-11,513181.30999999994
16,2011-11-18,480353.64
16,2011-11-25,712422.4
16,2011-12-02,530492.84
16,2011-12-09,574798.86
16,2011-12-16,679481.8999999999
16,2011-12-23,950691.9599999998
16,2011-12-30,665861.0599999999
16,2012-01-06,564538.0700000001
16,2012-01-13,508520.09
16,2012-01-20,474389.75000000006
16,2012-01-27,453979.18999999994
16,2012-02-03,475905.1
16,2012-02-10,473766.97000000003
16,2012-02-17,494069.49000000005
16,2012-02-24,495720.30000000005
16,2012-03-02,464189.0900000001
16,2012-03-09,495951.66000000003
16,2012-03-16,520850.7100000001
16,2012-03-23,493503.88999999996
16,2012-03-30,485095.41
16,2012-04-06,502662.07000000007
16,2012-04-13,450756.71
16,2012-04-20,436221.25999999995
16,2012-04-27,398445.14999999997
16,2012-05-04,426959.62000000005
16,2012-05-11,479855.00000000006
16,2012-05-18,493506.47000000003
16,2012-05-25,518045.08999999997
16,2012-06-01,532311.93
16,2012-06-08,603618.89
16,2012-06-15,570045.79
16,2012-06-22,581745.7199999999
16,2012-06-29,570162.2799999999
16,2012-07-06,641763.53
16,2012-07-13,569005.06
16,2012-07-20,565297.54
16,2012-07-27,539337.8700000001
16,2012-08-03,584000.71
16,2012-08-10,554036.8400000001
16,2012-08-17,521896.6
16,2012-08-24,551152.15
16,2012-08-31,551837.3100000002
16,2012-09-07,537138.5800000001
16,2012-09-14,526525.16
16,2012-09-21,509942.56
16,2012-09-28,469607.7299999999
16,2012-10-05,471281.6800000001
16,2012-10-12,491817.1899999999
16,2012-10-19,577198.97
16,2012-10-26,475770.13999999996
17,2010-02-05,789036.02
17,2010-02-12,841951.9100000001
17,2010-02-19,800714.0
17,2010-02-26,749549.5499999999
17,2010-03-05,783300.0499999999
17,2010-03-12,763961.8199999998
17,2010-03-19,752034.5199999999
17,2010-03-26,793097.64
17,2010-04-02,848521.17
17,2010-04-09,770228.0199999999
17,2010-04-16,757738.7600000001
17,2010-04-23,977790.8300000002
17,2010-04-30,807798.73
17,2010-05-07,843848.65
17,2010-05-14,813756.09
17,2010-05-21,826626.5
17,2010-05-28,872817.62
17,2010-06-04,876902.87
17,2010-06-11,845252.2100000001
17,2010-06-18,877996.2699999999
17,2010-06-25,893995.44
17,2010-07-02,958875.37
17,2010-07-09,836915.9199999999
17,2010-07-16,876591.41
17,2010-07-23,893504.87
17,2010-07-30,833517.1900000001
17,2010-08-06,795301.1699999999
17,2010-08-13,759995.18
17,2010-08-20,783929.7000000002
17,2010-08-27,802583.89
17,2010-09-03,834373.7300000001
17,2010-09-10,1200888.2799999998
17,2010-09-17,871264.2500000001
17,2010-09-24,852876.2899999999
17,2010-10-01,829207.2699999999
17,2010-10-08,827738.0599999998
17,2010-10-15,838297.3200000001
17,2010-10-22,815093.7599999999
17,2010-10-29,861941.2499999999
17,2010-11-05,818434.4899999999
17,2010-11-12,855459.96
17,2010-11-19,782252.57
17,2010-11-26,1005448.76
17,2010-12-03,926573.8099999999
17,2010-12-10,962475.5499999999
17,2010-12-17,1049372.3800000001
17,2010-12-24,1309226.79
17,2010-12-31,635862.55
17,2011-01-07,1083071.14
17,2011-01-14,758510.36
17,2011-01-21,755804.37
17,2011-01-28,736335.69
17,2011-02-04,816603.05
17,2011-02-11,813211.46
17,2011-02-18,860962.91
17,2011-02-25,767256.53
17,2011-03-04,816138.3300000001
17,2011-03-11,779602.3600000001
17,2011-03-18,778436.8099999999
17,2011-03-25,781267.76
17,2011-04-01,795859.23
17,2011-04-08,811855.72
17,2011-04-15,825283.4299999999
17,2011-04-22,1060770.1099999999
17,2011-04-29,806979.1499999999
17,2011-05-06,882132.28
17,2011-05-13,870625.4900000001
17,2011-05-20,844443.35
17,2011-05-27,892056.64
17,2011-06-03,895020.48
17,2011-06-10,881190.46
17,2011-06-17,894686.6700000002
17,2011-06-24,920719.98
17,2011-07-01,940554.3400000001
17,2011-07-08,915064.2200000001
17,2011-07-15,902727.76
17,2011-07-22,899044.34
17,2011-07-29,861894.7699999999
17,2011-08-05,866184.92
17,2011-08-12,800819.79
17,2011-08-19,797523.04
17,2011-08-26,837390.7899999998
17,2011-09-02,847380.07
17,2011-09-09,1161900.18
17,2011-09-16,1051116.9500000002
17,2011-09-23,895535.31
17,2011-09-30,868191.05
17,2011-10-07,918006.8999999999
17,2011-10-14,884042.6299999999
17,2011-10-21,877380.22
17,2011-10-28,936508.4299999999
17,2011-11-04,927657.6300000001
17,2011-11-11,914759.2
17,2011-11-18,877724.3099999999
17,2011-11-25,1225700.28
17,2011-12-02,945267.6799999999
17,2011-12-09,976522.9299999998
17,2011-12-16,1067754.06
17,2011-12-23,1289156.9
17,2011-12-30,777207.3
17,2012-01-06,1198104.22
17,2012-01-13,873576.96
17,2012-01-20,809272.6499999999
17,2012-01-27,769522.33
17,2012-02-03,864852.85
17,2012-02-10,880165.7000000002
17,2012-02-17,927084.6500000001
17,2012-02-24,843864.43
17,2012-03-02,856178.4699999999
17,2012-03-09,860224.9800000001
17,2012-03-16,853136.4600000001
17,2012-03-23,851762.28
17,2012-03-30,872469.0299999999
17,2012-04-06,986922.62
17,2012-04-13,877055.3200000002
17,2012-04-20,1119979.9800000002
17,2012-04-27,925916.6500000003
17,2012-05-04,930121.1399999999
17,2012-05-11,944100.2999999999
17,2012-05-18,968816.3300000001
17,2012-05-25,984881.5900000001
17,2012-06-01,938914.28
17,2012-06-08,987990.24
17,2012-06-15,964169.6700000002
17,2012-06-22,981210.5700000001
17,2012-06-29,982322.2400000002
17,2012-07-06,1046782.5199999999
17,2012-07-13,960746.0399999999
17,2012-07-20,944698.7
17,2012-07-27,907493.24
17,2012-08-03,877813.3300000002
17,2012-08-10,849074.0399999999
17,2012-08-17,844928.1699999999
17,2012-08-24,924299.78
17,2012-08-31,865924.2000000001
17,2012-09-07,1255633.2899999998
17,2012-09-14,1071040.22
17,2012-09-21,938303.2799999999
17,2012-09-28,972716.24
17,2012-10-05,952609.1699999999
17,2012-10-12,919878.34
17,2012-10-19,957356.84
17,2012-10-26,943465.2899999999
18,2010-02-05,1205307.5
18,2010-02-12,1187880.7000000004
18,2010-02-19,1150663.42
18,2010-02-26,1068157.45
18,2010-03-05,1179738.5000000002
18,2010-03-12,1138800.32
18,2010-03-19,1087507.4700000002
18,2010-03-26,1092704.09
18,2010-04-02,1254107.8399999999
18,2010-04-09,1174447.5499999996
18,2010-04-16,1135577.62
18,2010-04-23,1132433.5499999998
18,2010-04-30,1060446.16
18,2010-05-07,1222255.4700000002
18,2010-05-14,1092616.49
18,2010-05-21,1101621.3599999999
18,2010-05-28,1256282.7899999998
18,2010-06-04,1271311.76
18,2010-06-11,1173521.8200000003
18,2010-06-18,1183225.92
18,2010-06-25,1220983.1700000002
18,2010-07-02,1257928.35
18,2010-07-09,1171391.4100000004
18,2010-07-16,1115514.6099999999
18,2010-07-23,1032908.2300000001
18,2010-07-30,1078557.62
18,2010-08-06,1166117.85
18,2010-08-13,1084722.78
18,2010-08-20,1141860.67
18,2010-08-27,1214302.7599999998
18,2010-09-03,1187359.77
18,2010-09-10,1011201.1200000001
18,2010-09-17,997998.2099999998
18,2010-09-24,950862.92
18,2010-10-01,948977.5000000001
18,2010-10-08,1107432.71
18,2010-10-15,1029618.1000000001
18,2010-10-22,1052120.43
18,2010-10-29,1038576.5399999998
18,2010-11-05,1089530.94
18,2010-11-12,1081322.12
18,2010-11-19,1045722.3699999999
18,2010-11-26,1653759.3599999996
18,2010-12-03,1211026.1300000004
18,2010-12-10,1416168.9799999995
18,2010-12-17,1588430.71
18,2010-12-24,2027507.1500000001
18,2010-12-31,887907.01
18,2011-01-07,933960.3
18,2011-01-14,777175.2799999999
18,2011-01-21,891148.55
18,2011-01-28,849540.85
18,2011-02-04,1055841.2400000002
18,2011-02-11,1122053.5800000003
18,2011-02-18,1095058.5699999998
18,2011-02-25,1005983.3099999999
18,2011-03-04,1063310.6199999999
18,2011-03-11,1002714.2500000001
18,2011-03-18,945889.5900000002
18,2011-03-25,944523.3
18,2011-04-01,938083.1699999999
18,2011-04-08,1018541.3000000002
18,2011-04-15,988157.72
18,2011-04-22,1105860.06
18,2011-04-29,974114.39
18,2011-05-06,1065427.37
18,2011-05-13,993172.9799999999
18,2011-05-20,994610.43
18,2011-05-27,1065214.14
18,2011-06-03,1178039.0
18,2011-06-10,1044079.2
18,2011-06-17,1045859.39
18,2011-06-24,1056478.6500000001
18,2011-07-01,1087051.2600000002
18,2011-07-08,1048802.62
18,2011-07-15,974916.1299999998
18,2011-07-22,991262.46
18,2011-07-29,954148.6399999999
18,2011-08-05,1002806.3899999999
18,2011-08-12,928470.83
18,2011-08-19,932679.7899999998
18,2011-08-26,1147906.4600000002
18,2011-09-02,540922.94
18,2011-09-09,951549.6100000001
18,2011-09-16,845715.37
18,2011-09-23,853073.1699999999
18,2011-09-30,847348.0800000001
18,2011-10-07,1019741.1
